source_kind,intent,model_id,season,variant_id,manufacturer_sku,quantity,unit,asset_ids,store_id,source_document,source_row,category,size,tier,bsl_mm,status,manufacturer,model_name,note
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,15,ASSET_BOARD,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row74,SNOWBOARD,110,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,BOARD EL CAPITAN,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,20,ASSET_BOARD,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row75,SNOWBOARD,120,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,BOARD EL CAPITAN,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,20,ASSET_BOARD,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row76,SNOWBOARD,130,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,BOARD EL CAPITAN,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,10,ASSET_PAIR,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row77,SNOWBOARD_BOOT,19.5,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,SNOW BOOTS PROJECT BOA Black/Black/White,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,15,ASSET_PAIR,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row78,SNOWBOARD_BOOT,20.5,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,SNOW BOOTS PROJECT BOA Black/Black/White,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,20,ASSET_PAIR,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row79,SNOWBOARD_BOOT,21.5,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,SNOW BOOTS PROJECT BOA Black/Black/White,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,20,ASSET_PAIR,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row80,SNOWBOARD_BOOT,22.5,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,SNOW BOOTS PROJECT BOA Black/Black/White,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,15,ASSET_PAIR,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row81,SNOWBOARD_BOOT,23.5,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,SNOW BOOTS PROJECT BOA Black/Black/White,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,10,ASSET_PAIR,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row82,SNOWBOARD_BOOT,24.5,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,SNOW BOOTS PROJECT BOA Black/Black/White,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,5,ASSET_BOARD,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row84,SNOWBOARD,90,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,BOARD TEAM,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,4,ASSET_PAIR,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row85,SNOWBOARD_BOOT,17,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,SNOW BOOTS WHIPSTAR Black/Black/White,
SHOP_RECEIPT,ADD,OWNER_REQUIRED_MODEL_ID,2026/27,OWNER_REQUIRED_VARIANT_ID,,4,ASSET_PAIR,OWNER_REQUIRED_ASSET_IDS,OWNER_REQUIRED_STORE,【(株)Yuge 山形蔵王】新店舗投入予定明細_20260914.xlsx,row86,SNOWBOARD_BOOT,18,OWNER_REQUIRED_TIER,,UNVERIFIED,SALOMON,SNOW BOOTS WHIPSTAR Black/Black/White,
